Before cycle    0:   unstarted  0  unstarted  0  unstarted  0  unstarted  0  unstarted  0.
Before cycle  795:       ready  0      ready  0      ready  0      ready  0    running 19.
Before cycle  796:       ready  0      ready  0      ready  0      ready  0    running 18.
Before cycle  797:       ready  0      ready  0      ready  0      ready  0    running 17.
Before cycle  798:       ready  0      ready  0      ready  0      ready  0    running 16.
Before cycle  799:       ready  0      ready  0      ready  0      ready  0    running 15.
Before cycle  800:       ready  0      ready  0      ready  0      ready  0    running 14.
Before cycle  801:       ready  0      ready  0      ready  0      ready  0    running 13.
Before cycle  802:       ready  0      ready  0      ready  0      ready  0    running 12.
Before cycle  803:       ready  0      ready  0      ready  0      ready  0    running 11.
Before cycle  804:       ready  0      ready  0      ready  0      ready  0    running 10.
Before cycle  805:       ready  0      ready  0      ready  0      ready  0    running  9.
Before cycle  806:       ready  0      ready  0      ready  0      ready  0    running  8.
Before cycle  807:       ready  0      ready  0      ready  0      ready  0    running  7.
Before cycle  808:       ready  0      ready  0      ready  0      ready  0    running  6.
Before cycle  809:       ready  0      ready  0      ready  0      ready  0    running  5.
Before cycle  810:       ready  0      ready  0      ready  0      ready  0    running  4.
Before cycle  811:       ready  0      ready  0      ready  0      ready  0    running  3.
Before cycle  812:       ready  0      ready  0      ready  0      ready  0    running  2.
Before cycle  813:       ready  0      ready  0      ready  0      ready  0    running  1.
Before cycle  814:       ready  0      ready  0      ready  0    running  1    blocked  3.
Before cycle  815:     running  1      ready  0      ready  0    blocked  2    blocked  2.
Before cycle  816:     blocked  1    running  9      ready  0    blocked  1    blocked  1.
Before cycle  817:       ready  0    running  8      ready  0      ready  0      ready  0.
Before cycle  818:       ready  0    running  7      ready  0      ready  0      ready  0.
Before cycle  819:       ready  0    running  6      ready  0      ready  0      ready  0.
Before cycle  820:       ready  0    running  5      ready  0      ready  0      ready  0.
Before cycle  821:       ready  0    running  4      ready  0      ready  0      ready  0.
Before cycle  822:       ready  0    running  3      ready  0      ready  0      ready  0.
Before cycle  823:       ready  0    running  2      ready  0      ready  0      ready  0.
Before cycle  824:       ready  0    running  1      ready  0      ready  0      ready  0.
Before cycle  825:       ready  0    blocked  2      ready  0    running  1      ready  0.
Before cycle  826:     running  1    blocked  1      ready  0    blocked  3      ready  0.
Before cycle  827:     blocked  1      ready  0    running 17    blocked  2      ready  0.
Before cycle  828:       ready  0      ready  0    running 16    blocked  1      ready  0.
Before cycle  829:       ready  0      ready  0    running 15      ready  0      ready  0.
Before cycle  830:       ready  0      ready  0    running 14      ready  0      ready  0.
Before cycle  831:       ready  0      ready  0    running 13      ready  0      ready  0.
Before cycle  832:       ready  0      ready  0    running 12      ready  0      ready  0.
Before cycle  833:       ready  0      ready  0    running 11      ready  0      ready  0.
Before cycle  834:       ready  0      ready  0    running 10      ready  0      ready  0.
Before cycle  835:       ready  0      ready  0    running  9      ready  0      ready  0.
Before cycle  836:       ready  0      ready  0    running  8      ready  0      ready  0.
Before cycle  837:       ready  0      ready  0    running  7      ready  0      ready  0.
Before cycle  838:       ready  0      ready  0    running  6      ready  0      ready  0.
Before cycle  839:       ready  0      ready  0    running  5      ready  0      ready  0.
Before cycle  840:       ready  0      ready  0    running  4      ready  0      ready  0.
Before cycle  841:       ready  0      ready  0    running  3      ready  0      ready  0.
Before cycle  842:       ready  0      ready  0    running  2      ready  0      ready  0.
Before cycle  843:       ready  0      ready  0    running  1      ready  0      ready  0.
Before cycle  844:       ready  0      ready  0    blocked  1    running  1      ready  0.
Before cycle  845:     running  1      ready  0      ready  0    blocked  1      ready  0.
Before cycle  846:     blocked  3      ready  0      ready  0    running  1      ready  0.
Before cycle  847:     blocked  2    running  6      ready  0    blocked  2      ready  0.
Before cycle  848:     blocked  1    running  5      ready  0    blocked  1      ready  0.
Before cycle  849:       ready  0    running  4      ready  0      ready  0      ready  0.
Before cycle  850:       ready  0    running  3      ready  0      ready  0      ready  0.
Before cycle  851:       ready  0    running  2      ready  0      ready  0      ready  0.
Before cycle  852:       ready  0    running  1      ready  0      ready  0      ready  0.
Before cycle  853:       ready  0    blocked  3      ready  0    running  1      ready  0.
Before cycle  854:     running  3    blocked  2      ready  0    blocked  3      ready  0.
Before cycle  855:     running  2    blocked  1      ready  0    blocked  2      ready  0.
Before cycle  856:     running  1      ready  0      ready  0    blocked  1      ready  0.
Before cycle  857:     blocked  1      ready  0      ready  0    running  1      ready  0.
Before cycle  858:     running  3      ready  0      ready  0    blocked  2      ready  0.
Before cycle  859:     running  2      ready  0      ready  0    blocked  1      ready  0.
Before cycle  860:     running  1      ready  0      ready  0      ready  0      ready  0.
Before cycle  861:     blocked  3      ready  0      ready  0    running  1      ready  0.
Before cycle  862:     blocked  2    running  3      ready  0    blocked  1      ready  0.
Before cycle  863:     blocked  1    running  2      ready  0      ready  0      ready  0.
Before cycle  864:       ready  0    running  1      ready  0      ready  0      ready  0.
Before cycle  865:       ready  0    blocked  3      ready  0    running  1      ready  0.
Before cycle  866:     running  2    blocked  2      ready  0    blocked  1      ready  0.
Before cycle  867:     running  1    blocked  1      ready  0      ready  0      ready  0.
Before cycle  868:     blocked  3      ready  0      ready  0    running  1      ready  0.
Before cycle  869:     blocked  2    running  8      ready  0    blocked  3      ready  0.
Before cycle  870:     blocked  1    running  7      ready  0    blocked  2      ready  0.
Before cycle  871:       ready  0    running  6      ready  0    blocked  1      ready  0.
Before cycle  872:       ready  0    running  5      ready  0      ready  0      ready  0.
Before cycle  873:       ready  0    running  4      ready  0      ready  0      ready  0.
Before cycle  874:       ready  0    running  3      ready  0      ready  0      ready  0.
Before cycle  875:       ready  0    running  2      ready  0      ready  0      ready  0.
Before cycle  876:       ready  0    running  1      ready  0      ready  0      ready  0.
Before cycle  877:       ready  0    blocked  3      ready  0    running  1      ready  0.
Before cycle  878:     running  1    blocked  2      ready  0    blocked  1      ready  0.
Before cycle  879:     blocked  3    blocked  1      ready  0    running  1      ready  0.
Before cycle  880:     blocked  2      ready  0    running  6    blocked  1      ready  0.
Before cycle  881:     blocked  1      ready  0    running  5      ready  0      ready  0.
Before cycle  882:       ready  0      ready  0    running  4      ready  0      ready  0.
Before cycle  883:       ready  0      ready  0    running  3      ready  0      ready  0.
Before cycle  884:       ready  0      ready  0    running  2      ready  0      ready  0.
Before cycle  885:       ready  0      ready  0    running  1      ready  0      ready  0.
Before cycle  886:       ready  0      ready  0    blocked  2    running  1      ready  0.
Before cycle  887:     running  1      ready  0    blocked  1    blocked  2      ready  0.
Before cycle  888:     blocked  2    running  8      ready  0    blocked  1      ready  0.
Before cycle  889:     blocked  1    running  7      ready  0      ready  0      ready  0.
Before cycle  890:       ready  0    running  6      ready  0      ready  0      ready  0.
Before cycle  891:       ready  0    running  5      ready  0      ready  0      ready  0.
Before cycle  892:       ready  0    running  4      ready  0      ready  0      ready  0.
Before cycle  893:       ready  0    running  3      ready  0      ready  0      ready  0.
Before cycle  894:       ready  0    running  2      ready  0      ready  0      ready  0.
Before cycle  895:       ready  0    running  1      ready  0      ready  0      ready  0.
Before cycle  896:       ready  0    blocked  3      ready  0    running  1      ready  0.
Before cycle  897:     running  3    blocked  2      ready  0    blocked  1      ready  0.
Before cycle  898:     running  2    blocked  1      ready  0      ready  0      ready  0.
Before cycle  899:     running  1      ready  0      ready  0      ready  0      ready  0.
Before cycle  900:     blocked  2      ready  0      ready  0    running  1      ready  0.
Before cycle  901:     blocked  1      ready  0    running  4    blocked  3      ready  0.
Before cycle  902:       ready  0      ready  0    running  3    blocked  2      ready  0.
Before cycle  903:       ready  0      ready  0    running  2    blocked  1      ready  0.
Before cycle  904:       ready  0      ready  0    running  1      ready  0      ready  0.
Before cycle  905:       ready  0      ready  0    blocked  1    running  1      ready  0.
Before cycle  906:     running  1      ready  0      ready  0    blocked  2      ready  0.
Before cycle  907:     blocked  3      ready  0    running  2    blocked  1      ready  0.
Before cycle  908:     blocked  2      ready  0    running  1      ready  0      ready  0.
Before cycle  909:     blocked  1      ready  0    blocked  1    running  1      ready  0.
Before cycle  910:     running  3      ready  0      ready  0    blocked  3      ready  0.
Before cycle  911:     running  2      ready  0      ready  0    blocked  2      ready  0.
Before cycle  912:     running  1      ready  0      ready  0    blocked  1      ready  0.
Before cycle  913:     blocked  1      ready  0      ready  0    running  1      ready  0.
Before cycle  914:     running  1      ready  0      ready  0 terminated  0      ready  0.
Before cycle  915:     blocked  1      ready  0    running  2 terminated  0      ready  0.
Before cycle  916:       ready  0      ready  0    running  1 terminated  0      ready  0.
Before cycle  917:     running  1      ready  0    blocked  1 terminated  0      ready  0.
Before cycle  918:     blocked  1    running  7      ready  0 terminated  0      ready  0.
Before cycle  919:       ready  0    running  6      ready  0 terminated  0      ready  0.
Before cycle  920:       ready  0    running  5      ready  0 terminated  0      ready  0.
Before cycle  921:       ready  0    running  4      ready  0 terminated  0      ready  0.
Before cycle  922:       ready  0    running  3      ready  0 terminated  0      ready  0.
Before cycle  923:       ready  0    running  2      ready  0 terminated  0      ready  0.
Before cycle  924:       ready  0    running  1      ready  0 terminated  0      ready  0.
Before cycle  925:     running  1    blocked  3      ready  0 terminated  0      ready  0.
Before cycle  926:     blocked  3    blocked  2    running 15 terminated  0      ready  0.
Before cycle  927:     blocked  2    blocked  1    running 14 terminated  0      ready  0.
Before cycle  928:     blocked  1      ready  0    running 13 terminated  0      ready  0.
Before cycle  929:       ready  0      ready  0    running 12 terminated  0      ready  0.
Before cycle  930:       ready  0      ready  0    running 11 terminated  0      ready  0.
Before cycle  931:       ready  0      ready  0    running 10 terminated  0      ready  0.
Before cycle  932:       ready  0      ready  0    running  9 terminated  0      ready  0.
Before cycle  933:       ready  0      ready  0    running  8 terminated  0      ready  0.
Before cycle  934:       ready  0      ready  0    running  7 terminated  0      ready  0.
Before cycle  935:       ready  0      ready  0    running  6 terminated  0      ready  0.
Before cycle  936:       ready  0      ready  0    running  5 terminated  0      ready  0.
Before cycle  937:       ready  0      ready  0    running  4 terminated  0      ready  0.
Before cycle  938:       ready  0      ready  0    running  3 terminated  0      ready  0.
Before cycle  939:       ready  0      ready  0    running  2 terminated  0      ready  0.
Before cycle  940:       ready  0      ready  0    running  1 terminated  0      ready  0.
Before cycle  941:     running  2      ready  0    blocked  1 terminated  0      ready  0.
Before cycle  942:     running  1      ready  0      ready  0 terminated  0      ready  0.
Before cycle  943:     blocked  2    running  3      ready  0 terminated  0      ready  0.
Before cycle  944:     blocked  1    running  2      ready  0 terminated  0      ready  0.
Before cycle  945:       ready  0    running  1      ready  0 terminated  0      ready  0.
Before cycle  946:     running  3    blocked  3      ready  0 terminated  0      ready  0.
Before cycle  947:     running  2    blocked  2      ready  0 terminated  0      ready  0.
Before cycle  948:     running  1    blocked  1      ready  0 terminated  0      ready  0.
Before cycle  949:     blocked  1    running  6      ready  0 terminated  0      ready  0.
Before cycle  950:       ready  0    running  5      ready  0 terminated  0      ready  0.
Before cycle  951:       ready  0    running  4      ready  0 terminated  0      ready  0.
Before cycle  952:       ready  0    running  3      ready  0 terminated  0      ready  0.
Before cycle  953:       ready  0    running  2      ready  0 terminated  0      ready  0.
Before cycle  954:       ready  0    running  1      ready  0 terminated  0      ready  0.
Before cycle  955:     running  2    blocked  3      ready  0 terminated  0      ready  0.
Before cycle  956:     running  1    blocked  2      ready  0 terminated  0      ready  0.
Before cycle  957:     blocked  2    blocked  1    running  7 terminated  0      ready  0.
Before cycle  958:     blocked  1      ready  0    running  6 terminated  0      ready  0.
Before cycle  959:       ready  0      ready  0    running  5 terminated  0      ready  0.
Before cycle  960:       ready  0      ready  0    running  4 terminated  0      ready  0.
Before cycle  961:       ready  0      ready  0    running  3 terminated  0      ready  0.
Before cycle  962:       ready  0      ready  0    running  2 terminated  0      ready  0.
Before cycle  963:       ready  0      ready  0    running  1 terminated  0      ready  0.
Before cycle  964:     running  1      ready  0    blocked  1 terminated  0      ready  0.
Before cycle  965:     blocked  2    running  3      ready  0 terminated  0      ready  0.
Before cycle  966:     blocked  1    running  2      ready  0 terminated  0      ready  0.
Before cycle  967:       ready  0    running  1      ready  0 terminated  0      ready  0.
Before cycle  968:     running  2    blocked  1      ready  0 terminated  0      ready  0.
Before cycle  969:     running  1      ready  0      ready  0 terminated  0      ready  0.
Before cycle  970:     blocked  1    running  2      ready  0 terminated  0      ready  0.
Before cycle  971:       ready  0    running  1      ready  0 terminated  0      ready  0.
Before cycle  972:     running  2    blocked  3      ready  0 terminated  0      ready  0.
Before cycle  973:     running  1    blocked  2      ready  0 terminated  0      ready  0.
Before cycle  974:     blocked  1    blocked  1    running  1 terminated  0      ready  0.
Before cycle  975:     running  2      ready  0    blocked  3 terminated  0      ready  0.
Before cycle  976:     running  1      ready  0    blocked  2 terminated  0      ready  0.
Before cycle  977:     blocked  2    running  2    blocked  1 terminated  0      ready  0.
Before cycle  978:     blocked  1    running  1      ready  0 terminated  0      ready  0.
Before cycle  979:     running  2    blocked  3      ready  0 terminated  0      ready  0.
Before cycle  980:     running  1    blocked  2      ready  0 terminated  0      ready  0.
Before cycle  981:     blocked  1    blocked  1    running 16 terminated  0      ready  0.
Before cycle  982:       ready  0      ready  0    running 15 terminated  0      ready  0.
Before cycle  983:       ready  0      ready  0    running 14 terminated  0      ready  0.
Before cycle  984:       ready  0      ready  0    running 13 terminated  0      ready  0.
Before cycle  985:       ready  0      ready  0    running 12 terminated  0      ready  0.
Before cycle  986:       ready  0      ready  0    running 11 terminated  0      ready  0.
Before cycle  987:       ready  0      ready  0    running 10 terminated  0      ready  0.
Before cycle  988:       ready  0      ready  0    running  9 terminated  0      ready  0.
Before cycle  989:       ready  0      ready  0    running  8 terminated  0      ready  0.
Before cycle  990:       ready  0      ready  0    running  7 terminated  0      ready  0.
Before cycle  991:       ready  0      ready  0    running  6 terminated  0      ready  0.
Before cycle  992:       ready  0      ready  0    running  5 terminated  0      ready  0.
Before cycle  993:       ready  0      ready  0    running  4 terminated  0      ready  0.
Before cycle  994:       ready  0      ready  0    running  3 terminated  0      ready  0.
Before cycle  995:       ready  0      ready  0    running  2 terminated  0      ready  0.
Before cycle  996:       ready  0      ready  0    running  1 terminated  0      ready  0.
Before cycle  997:     running  3      ready  0    blocked  3 terminated  0      ready  0.
Before cycle  998:     running  2      ready  0    blocked  2 terminated  0      ready  0.
Before cycle  999:     running  1      ready  0    blocked  1 terminated  0      ready  0.
Before cycle 1000:     blocked  1    running  7      ready  0 terminated  0      ready  0.
Before cycle 1001:       ready  0    running  6      ready  0 terminated  0      ready  0.
Before cycle 1002:       ready  0    running  5      ready  0 terminated  0      ready  0.
Before cycle 1003:       ready  0    running  4      ready  0 terminated  0      ready  0.
Before cycle 1004:       ready  0    running  3      ready  0 terminated  0      ready  0.
Before cycle 1005:       ready  0    running  2      ready  0 terminated  0      ready  0.
Before cycle 1006:       ready  0    running  1      ready  0 terminated  0      ready  0.
Before cycle 1007:     running  2    blocked  3      ready  0 terminated  0      ready  0.
Before cycle 1008:     running  1    blocked  2      ready  0 terminated  0      ready  0.
Before cycle 1009:     blocked  1    blocked  1      ready  0 terminated  0    running 75.
Before cycle 1010:       ready  0      ready  0      ready  0 terminated  0    running 74.
Before cycle 1011:       ready  0      ready  0      ready  0 terminated  0    running 73.
Before cycle 1012:       ready  0      ready  0      ready  0 terminated  0    running 72.
Before cycle 1013:       ready  0      ready  0      ready  0 terminated  0    running 71.
Before cycle 1014:       ready  0      ready  0      ready  0 terminated  0    running 70.
Before cycle 1015:       ready  0      ready  0      ready  0 terminated  0    running 69.
Before cycle 1016:       ready  0      ready  0      ready  0 terminated  0    running 68.
Before cycle 1017:       ready  0      ready  0      ready  0 terminated  0    running 67.
Before cycle 1018:       ready  0      ready  0      ready  0 terminated  0    running 66.
Before cycle 1019:       ready  0      ready  0      ready  0 terminated  0    running 65.
Before cycle 1020:       ready  0      ready  0      ready  0 terminated  0    running 64.
Before cycle 1021:       ready  0      ready  0      ready  0 terminated  0    running 63.
Before cycle 1022:       ready  0      ready  0      ready  0 terminated  0    running 62.
Before cycle 1023:       ready  0      ready  0      ready  0 terminated  0    running 61.
Before cycle 1024:       ready  0      ready  0      ready  0 terminated  0    running 60.
Before cycle 1025:       ready  0      ready  0      ready  0 terminated  0    running 59.
Before cycle 1026:       ready  0      ready  0      ready  0 terminated  0    running 58.
Before cycle 1027:       ready  0      ready  0      ready  0 terminated  0    running 57.
Before cycle 1028:       ready  0      ready  0      ready  0 terminated  0    running 56.
Before cycle 1029:       ready  0      ready  0      ready  0 terminated  0    running 55.
Before cycle 1030:       ready  0      ready  0      ready  0 terminated  0    running 54.
Before cycle 1031:       ready  0      ready  0      ready  0 terminated  0    running 53.
Before cycle 1032:       ready  0      ready  0      ready  0 terminated  0    running 52.
Before cycle 1033:       ready  0      ready  0      ready  0 terminated  0    running 51.
Before cycle 1034:       ready  0      ready  0      ready  0 terminated  0    running 50.
Before cycle 1035:       ready  0      ready  0      ready  0 terminated  0    running 49.
Before cycle 1036:       ready  0      ready  0      ready  0 terminated  0    running 48.
Before cycle 1037:       ready  0      ready  0      ready  0 terminated  0    running 47.
Before cycle 1038:       ready  0      ready  0      ready  0 terminated  0    running 46.
Before cycle 1039:       ready  0      ready  0      ready  0 terminated  0    running 45.
Before cycle 1040:       ready  0      ready  0      ready  0 terminated  0    running 44.
Before cycle 1041:       ready  0      ready  0      ready  0 terminated  0    running 43.
Before cycle 1042:       ready  0      ready  0      ready  0 terminated  0    running 42.
Before cycle 1043:       ready  0      ready  0      ready  0 terminated  0    running 41.
Before cycle 1044:       ready  0      ready  0      ready  0 terminated  0    running 40.
Before cycle 1045:       ready  0      ready  0      ready  0 terminated  0    running 39.
Before cycle 1046:       ready  0      ready  0      ready  0 terminated  0    running 38.
Before cycle 1047:       ready  0      ready  0      ready  0 terminated  0    running 37.
Before cycle 1048:       ready  0      ready  0      ready  0 terminated  0    running 36.
Before cycle 1049:       ready  0      ready  0      ready  0 terminated  0    running 35.
Before cycle 1050:       ready  0      ready  0      ready  0 terminated  0    running 34.
Before cycle 1051:       ready  0      ready  0      ready  0 terminated  0    running 33.
Before cycle 1052:       ready  0      ready  0      ready  0 terminated  0    running 32.
Before cycle 1053:       ready  0      ready  0      ready  0 terminated  0    running 31.
Before cycle 1054:       ready  0      ready  0      ready  0 terminated  0    running 30.
Before cycle 1055:       ready  0      ready  0      ready  0 terminated  0    running 29.
Before cycle 1056:       ready  0      ready  0      ready  0 terminated  0    running 28.
Before cycle 1057:       ready  0      ready  0      ready  0 terminated  0    running 27.
Before cycle 1058:       ready  0      ready  0      ready  0 terminated  0    running 26.
Before cycle 1059:       ready  0      ready  0      ready  0 terminated  0    running 25.
Before cycle 1060:       ready  0      ready  0      ready  0 terminated  0    running 24.
Before cycle 1061:       ready  0      ready  0      ready  0 terminated  0    running 23.
Before cycle 1062:       ready  0      ready  0      ready  0 terminated  0    running 22.
Before cycle 1063:       ready  0      ready  0      ready  0 terminated  0    running 21.
Before cycle 1064:       ready  0      ready  0      ready  0 terminated  0    running 20.
Before cycle 1065:       ready  0      ready  0      ready  0 terminated  0    running 19.
Before cycle 1066:       ready  0      ready  0      ready  0 terminated  0    running 18.
Before cycle 1067:       ready  0      ready  0      ready  0 terminated  0    running 17.
Before cycle 1068:       ready  0      ready  0      ready  0 terminated  0    running 16.
Before cycle 1069:       ready  0      ready  0      ready  0 terminated  0    running 15.
Before cycle 1070:       ready  0      ready  0      ready  0 terminated  0    running 14.
Before cycle 1071:       ready  0      ready  0      ready  0 terminated  0    running 13.
Before cycle 1072:       ready  0      ready  0      ready  0 terminated  0    running 12.
Before cycle 1073:       ready  0      ready  0      ready  0 terminated  0    running 11.
Before cycle 1074:       ready  0      ready  0      ready  0 terminated  0    running 10.
Before cycle 1075:       ready  0      ready  0      ready  0 terminated  0    running  9.
Before cycle 1076:       ready  0      ready  0      ready  0 terminated  0    running  8.
Before cycle 1077:       ready  0      ready  0      ready  0 terminated  0    running  7.
Before cycle 1078:       ready  0      ready  0      ready  0 terminated  0    running  6.
Before cycle 1079:       ready  0      ready  0      ready  0 terminated  0    running  5.
Before cycle 1080:       ready  0      ready  0      ready  0 terminated  0    running  4.
Before cycle 1081:       ready  0      ready  0      ready  0 terminated  0    running  3.
Before cycle 1082:       ready  0      ready  0      ready  0 terminated  0    running  2.
Before cycle 1083:       ready  0      ready  0      ready  0 terminated  0    running  1.
Before cycle 1084:     running  3      ready  0      ready  0 terminated  0    blocked  3.
Before cycle 1085:     running  2      ready  0      ready  0 terminated  0    blocked  2.
Before cycle 1086:     running  1      ready  0      ready  0 terminated  0    blocked  1.
Before cycle 1087:     blocked  3    running  7      ready  0 terminated  0      ready  0.
Before cycle 1088:     blocked  2    running  6      ready  0 terminated  0      ready  0.
Before cycle 1089:     blocked  1    running  5      ready  0 terminated  0      ready  0.
Before cycle 1090:       ready  0    running  4      ready  0 terminated  0      ready  0.
Before cycle 1091:       ready  0    running  3      ready  0 terminated  0      ready  0.
Before cycle 1092:       ready  0    running  2      ready  0 terminated  0      ready  0.
Before cycle 1093:       ready  0    running  1      ready  0 terminated  0      ready  0.
Before cycle 1094:     running  2    blocked  1      ready  0 terminated  0      ready  0.
Before cycle 1095:     running  1      ready  0      ready  0 terminated  0      ready  0.
Before cycle 1096:     blocked  2    running  2      ready  0 terminated  0      ready  0.
Before cycle 1097:     blocked  1    running  1      ready  0 terminated  0      ready  0.
Before cycle 1098:     running  2    blocked  2      ready  0 terminated  0      ready  0.
Before cycle 1099:     running  1    blocked  1      ready  0 terminated  0      ready  0.
Before cycle 1100:     blocked  3    running  1      ready  0 terminated  0      ready  0.
Before cycle 1101:     blocked  2    blocked  1    running  1 terminated  0      ready  0.
Before cycle 1102:     blocked  1    running  9    blocked  2 terminated  0      ready  0.
Before cycle 1103:       ready  0    running  8    blocked  1 terminated  0      ready  0.
Before cycle 1104:       ready  0    running  7      ready  0 terminated  0      ready  0.
Before cycle 1105:       ready  0    running  6      ready  0 terminated  0      ready  0.
Before cycle 1106:       ready  0    running  5      ready  0 terminated  0      ready  0.
Before cycle 1107:       ready  0    running  4      ready  0 terminated  0      ready  0.
Before cycle 1108:       ready  0    running  3      ready  0 terminated  0      ready  0.
Before cycle 1109:       ready  0    running  2      ready  0 terminated  0      ready  0.
Before cycle 1110:       ready  0    running  1      ready  0 terminated  0      ready  0.
Before cycle 1111:     running  2    blocked  1      ready  0 terminated  0      ready  0.
Before cycle 1112:     running  1      ready  0      ready  0 terminated  0      ready  0.
Before cycle 1113:     blocked  3      ready  0    running 19 terminated  0      ready  0.
Before cycle 1114:     blocked  2      ready  0    running 18 terminated  0      ready  0.
Before cycle 1115:     blocked  1      ready  0    running 17 terminated  0      ready  0.
Before cycle 1116:       ready  0      ready  0    running 16 terminated  0      ready  0.
Before cycle 1117:       ready  0      ready  0    running 15 terminated  0      ready  0.
Before cycle 1118:       ready  0      ready  0    running 14 terminated  0      ready  0.
Before cycle 1119:       ready  0      ready  0    running 13 terminated  0      ready  0.
Before cycle 1120:       ready  0      ready  0    running 12 terminated  0      ready  0.
Before cycle 1121:       ready  0      ready  0    running 11 terminated  0      ready  0.
Before cycle 1122:       ready  0      ready  0    running 10 terminated  0      ready  0.
Before cycle 1123:       ready  0      ready  0    running  9 terminated  0      ready  0.
Before cycle 1124:       ready  0      ready  0    running  8 terminated  0      ready  0.
Before cycle 1125:       ready  0      ready  0    running  7 terminated  0      ready  0.
Before cycle 1126:       ready  0      ready  0    running  6 terminated  0      ready  0.
Before cycle 1127:       ready  0      ready  0    running  5 terminated  0      ready  0.
Before cycle 1128:       ready  0      ready  0    running  4 terminated  0      ready  0.
Before cycle 1129:       ready  0      ready  0    running  3 terminated  0      ready  0.
Before cycle 1130:       ready  0      ready  0    running  2 terminated  0      ready  0.
Before cycle 1131:       ready  0      ready  0    running  1 terminated  0      ready  0.
Before cycle 1132:     running  1      ready  0    blocked  3 terminated  0      ready  0.
Before cycle 1133:     blocked  2    running  6    blocked  2 terminated  0      ready  0.
Before cycle 1134:     blocked  1    running  5    blocked  1 terminated  0      ready  0.
Before cycle 1135:       ready  0    running  4      ready  0 terminated  0      ready  0.
Before cycle 1136:       ready  0    running  3      ready  0 terminated  0      ready  0.
Before cycle 1137:       ready  0    running  2      ready  0 terminated  0      ready  0.
Before cycle 1138:       ready  0    running  1      ready  0 terminated  0      ready  0.
Before cycle 1139:     running  3    blocked  3      ready  0 terminated  0      ready  0.
Before cycle 1140:     running  2    blocked  2      ready  0 terminated  0      ready  0.
Before cycle 1141:     running  1    blocked  1      ready  0 terminated  0      ready  0.
Before cycle 1142:     blocked  1    running  5      ready  0 terminated  0      ready  0.
Before cycle 1143:       ready  0    running  4      ready  0 terminated  0      ready  0.
Before cycle 1144:       ready  0    running  3      ready  0 terminated  0      ready  0.
Before cycle 1145:       ready  0    running  2      ready  0 terminated  0      ready  0.
Before cycle 1146:       ready  0    running  1      ready  0 terminated  0      ready  0.
Before cycle 1147:     running  1    blocked  2      ready  0 terminated  0      ready  0.
Before cycle 1148:     blocked  1    blocked  1    running 15 terminated  0      ready  0.
Before cycle 1149:       ready  0      ready  0    running 14 terminated  0      ready  0.
Before cycle 1150:       ready  0      ready  0    running 13 terminated  0      ready  0.
Before cycle 1151:       ready  0      ready  0    running 12 terminated  0      ready  0.
Before cycle 1152:       ready  0      ready  0    running 11 terminated  0      ready  0.
Before cycle 1153:       ready  0      ready  0    running 10 terminated  0      ready  0.
Before cycle 1154:       ready  0      ready  0    running  9 terminated  0      ready  0.
Before cycle 1155:       ready  0      ready  0    running  8 terminated  0      ready  0.
Before cycle 1156:       ready  0      ready  0    running  7 terminated  0      ready  0.
Before cycle 1157:       ready  0      ready  0    running  6 terminated  0      ready  0.
Before cycle 1158:       ready  0      ready  0    running  5 terminated  0      ready  0.
Before cycle 1159:       ready  0      ready  0    running  4 terminated  0      ready  0.
Before cycle 1160:       ready  0      ready  0    running  3 terminated  0      ready  0.
Before cycle 1161:       ready  0      ready  0    running  2 terminated  0      ready  0.
Before cycle 1162:       ready  0      ready  0    running  1 terminated  0      ready  0.
Before cycle 1163:     running  1      ready  0    blocked  1 terminated  0      ready  0.
Before cycle 1164:     blocked  1    running  2      ready  0 terminated  0      ready  0.
Before cycle 1165:       ready  0    running  1      ready  0 terminated  0      ready  0.
Before cycle 1166:     running  2    blocked  3      ready  0 terminated  0      ready  0.
Before cycle 1167:  terminated  0    blocked  2    running  6 terminated  0      ready  0.
Before cycle 1168:  terminated  0    blocked  1    running  5 terminated  0      ready  0.
Before cycle 1169:  terminated  0      ready  0    running  4 terminated  0      ready  0.
Before cycle 1170:  terminated  0      ready  0    running  3 terminated  0      ready  0.
Before cycle 1171:  terminated  0      ready  0    running  2 terminated  0      ready  0.
Before cycle 1172:  terminated  0      ready  0    running  1 terminated  0      ready  0.
Before cycle 1173:  terminated  0    running  4    blocked  1 terminated  0      ready  0.
Before cycle 1174:  terminated  0    running  3      ready  0 terminated  0      ready  0.
Before cycle 1175:  terminated  0    running  2      ready  0 terminated  0      ready  0.
Before cycle 1176:  terminated  0    running  1      ready  0 terminated  0      ready  0.
Before cycle 1177:  terminated  0    blocked  3    running 18 terminated  0      ready  0.
Before cycle 1178:  terminated  0    blocked  2    running 17 terminated  0      ready  0.
Before cycle 1179:  terminated  0    blocked  1    running 16 terminated  0      ready  0.
Before cycle 1180:  terminated  0      ready  0    running 15 terminated  0      ready  0.
Before cycle 1181:  terminated  0      ready  0    running 14 terminated  0      ready  0.
Before cycle 1182:  terminated  0      ready  0    running 13 terminated  0      ready  0.
Before cycle 1183:  terminated  0      ready  0    running 12 terminated  0      ready  0.
Before cycle 1184:  terminated  0      ready  0    running 11 terminated  0      ready  0.
Before cycle 1185:  terminated  0      ready  0    running 10 terminated  0      ready  0.
