Before cycle    0:   unstarted  0  unstarted  0  unstarted  0  unstarted  0  unstarted  0.
Before cycle  771:  terminated  0    running  5      ready  8 terminated  0      ready 21.
Before cycle  772:  terminated  0    running  4      ready  8 terminated  0      ready 21.
Before cycle  773:  terminated  0    running  3      ready  8 terminated  0      ready 21.
Before cycle  774:  terminated  0    running  2      ready  8 terminated  0      ready 21.
Before cycle  775:  terminated  0    running  1      ready  8 terminated  0      ready 21.
Before cycle  776:  terminated  0    blocked  2    running  8 terminated  0      ready 21.
Before cycle  777:  terminated  0    blocked  1    running  7 terminated  0      ready 21.
Before cycle  778:  terminated  0    running  8      ready  6 terminated  0      ready 21.
Before cycle  779:  terminated  0    running  7      ready  6 terminated  0      ready 21.
Before cycle  780:  terminated  0    running  6      ready  6 terminated  0      ready 21.
Before cycle  781:  terminated  0    running  5      ready  6 terminated  0      ready 21.
Before cycle  782:  terminated  0    running  4      ready  6 terminated  0      ready 21.
Before cycle  783:  terminated  0    running  3      ready  6 terminated  0      ready 21.
Before cycle  784:  terminated  0    running  2      ready  6 terminated  0      ready 21.
Before cycle  785:  terminated  0    running  1      ready  6 terminated  0      ready 21.
Before cycle  786:  terminated  0    blocked  2    running  6 terminated  0      ready 21.
Before cycle  787:  terminated  0    blocked  1    running  5 terminated  0      ready 21.
Before cycle  788:  terminated  0    running  3      ready  4 terminated  0      ready 21.
Before cycle  789:  terminated  0    running  2      ready  4 terminated  0      ready 21.
Before cycle  790:  terminated  0    running  1      ready  4 terminated  0      ready 21.
Before cycle  791:  terminated  0    blocked  1    running  4 terminated  0      ready 21.
Before cycle  792:  terminated  0    running  7      ready  3 terminated  0      ready 21.
Before cycle  793:  terminated  0    running  6      ready  3 terminated  0      ready 21.
Before cycle  794:  terminated  0    running  5      ready  3 terminated  0      ready 21.
Before cycle  795:  terminated  0    running  4      ready  3 terminated  0      ready 21.
Before cycle  796:  terminated  0    running  3      ready  3 terminated  0      ready 21.
Before cycle  797:  terminated  0    running  2      ready  3 terminated  0      ready 21.
Before cycle  798:  terminated  0    running  1      ready  3 terminated  0      ready 21.
Before cycle  799:  terminated  0    blocked  2    running  3 terminated  0      ready 21.
Before cycle  800:  terminated  0    blocked  1    running  2 terminated  0      ready 21.
Before cycle  801:  terminated  0    running  2      ready  1 terminated  0      ready 21.
Before cycle  802:  terminated  0    running  1      ready  1 terminated  0      ready 21.
Before cycle  803:  terminated  0    blocked  3    running  1 terminated  0      ready 21.
Before cycle  804:  terminated  0    blocked  2    blocked  1 terminated  0    running 21.
Before cycle  805:  terminated  0    blocked  1    running 20 terminated  0      ready 20.
Before cycle  806:  terminated  0    running  9      ready 19 terminated  0      ready 20.
Before cycle  807:  terminated  0    running  8      ready 19 terminated  0      ready 20.
Before cycle  808:  terminated  0    running  7      ready 19 terminated  0      ready 20.
Before cycle  809:  terminated  0    running  6      ready 19 terminated  0      ready 20.
Before cycle  810:  terminated  0    running  5      ready 19 terminated  0      ready 20.
Before cycle  811:  terminated  0    running  4      ready 19 terminated  0      ready 20.
Before cycle  812:  terminated  0    running  3      ready 19 terminated  0      ready 20.
Before cycle  813:  terminated  0    running  2      ready 19 terminated  0      ready 20.
Before cycle  814:  terminated  0    running  1      ready 19 terminated  0      ready 20.
Before cycle  815:  terminated  0    blocked  1    running 19 terminated  0      ready 20.
Before cycle  816:  terminated  0    running  9      ready 18 terminated  0      ready 20.
Before cycle  817:  terminated  0    running  8      ready 18 terminated  0      ready 20.
Before cycle  818:  terminated  0    running  7      ready 18 terminated  0      ready 20.
Before cycle  819:  terminated  0    running  6      ready 18 terminated  0      ready 20.
Before cycle  820:  terminated  0    running  5      ready 18 terminated  0      ready 20.
Before cycle  821:  terminated  0    running  4      ready 18 terminated  0      ready 20.
Before cycle  822:  terminated  0    running  3      ready 18 terminated  0      ready 20.
Before cycle  823:  terminated  0    running  2      ready 18 terminated  0      ready 20.
Before cycle  824:  terminated  0    running  1      ready 18 terminated  0      ready 20.
Before cycle  825:  terminated  0    blocked  1    running 18 terminated  0      ready 20.
Before cycle  826:  terminated  0    running  8      ready 17 terminated  0      ready 20.
Before cycle  827:  terminated  0    running  7      ready 17 terminated  0      ready 20.
Before cycle  828:  terminated  0    running  6      ready 17 terminated  0      ready 20.
Before cycle  829:  terminated  0    running  5      ready 17 terminated  0      ready 20.
Before cycle  830:  terminated  0    running  4      ready 17 terminated  0      ready 20.
Before cycle  831:  terminated  0    running  3      ready 17 terminated  0      ready 20.
Before cycle  832:  terminated  0    running  2      ready 17 terminated  0      ready 20.
Before cycle  833:  terminated  0    running  1      ready 17 terminated  0      ready 20.
Before cycle  834:  terminated  0    blocked  3    running 17 terminated  0      ready 20.
Before cycle  835:  terminated  0    blocked  2    running 16 terminated  0      ready 20.
Before cycle  836:  terminated  0    blocked  1    running 15 terminated  0      ready 20.
Before cycle  837:  terminated  0    running  9      ready 14 terminated  0      ready 20.
Before cycle  838:  terminated  0    running  8      ready 14 terminated  0      ready 20.
Before cycle  839:  terminated  0    running  7      ready 14 terminated  0      ready 20.
Before cycle  840:  terminated  0    running  6      ready 14 terminated  0      ready 20.
Before cycle  841:  terminated  0    running  5      ready 14 terminated  0      ready 20.
Before cycle  842:  terminated  0    running  4      ready 14 terminated  0      ready 20.
Before cycle  843:  terminated  0    running  3      ready 14 terminated  0      ready 20.
Before cycle  844:  terminated  0    running  2      ready 14 terminated  0      ready 20.
Before cycle  845:  terminated  0    running  1      ready 14 terminated  0      ready 20.
Before cycle  846:  terminated  0    blocked  3    running 14 terminated  0      ready 20.
Before cycle  847:  terminated  0    blocked  2    running 13 terminated  0      ready 20.
Before cycle  848:  terminated  0    blocked  1    running 12 terminated  0      ready 20.
Before cycle  849:  terminated  0    running  1      ready 11 terminated  0      ready 20.
Before cycle  850:  terminated  0    blocked  2    running 11 terminated  0      ready 20.
Before cycle  851:  terminated  0    blocked  1    running 10 terminated  0      ready 20.
Before cycle  852:  terminated  0    running  5      ready  9 terminated  0      ready 20.
Before cycle  853:  terminated  0    running  4      ready  9 terminated  0      ready 20.
Before cycle  854:  terminated  0    running  3      ready  9 terminated  0      ready 20.
Before cycle  855:  terminated  0    running  2      ready  9 terminated  0      ready 20.
Before cycle  856:  terminated  0    running  1      ready  9 terminated  0      ready 20.
Before cycle  857:  terminated  0    blocked  1    running  9 terminated  0      ready 20.
Before cycle  858:  terminated  0    running  4      ready  8 terminated  0      ready 20.
Before cycle  859:  terminated  0    running  3      ready  8 terminated  0      ready 20.
Before cycle  860:  terminated  0    running  2      ready  8 terminated  0      ready 20.
Before cycle  861:  terminated  0    running  1      ready  8 terminated  0      ready 20.
Before cycle  862:  terminated  0    blocked  2    running  8 terminated  0      ready 20.
Before cycle  863:  terminated  0    blocked  1    running  7 terminated  0      ready 20.
Before cycle  864:  terminated  0    running  1      ready  6 terminated  0      ready 20.
Before cycle  865:  terminated  0    blocked  1    running  6 terminated  0      ready 20.
Before cycle  866:  terminated  0    running  1      ready  5 terminated  0      ready 20.
Before cycle  867:  terminated  0    blocked  2    running  5 terminated  0      ready 20.
Before cycle  868:  terminated  0    blocked  1    running  4 terminated  0      ready 20.
Before cycle  869:  terminated  0    running  6      ready  3 terminated  0      ready 20.
Before cycle  870:  terminated  0    running  5      ready  3 terminated  0      ready 20.
Before cycle  871:  terminated  0    running  4      ready  3 terminated  0      ready 20.
Before cycle  872:  terminated  0    running  3      ready  3 terminated  0      ready 20.
Before cycle  873:  terminated  0    running  2      ready  3 terminated  0      ready 20.
Before cycle  874:  terminated  0    running  1      ready  3 terminated  0      ready 20.
Before cycle  875:  terminated  0    blocked  2    running  3 terminated  0      ready 20.
Before cycle  876:  terminated  0    blocked  1    running  2 terminated  0      ready 20.
Before cycle  877:  terminated  0    running  3      ready  1 terminated  0      ready 20.
Before cycle  878:  terminated  0    running  2      ready  1 terminated  0      ready 20.
Before cycle  879:  terminated  0    running  1      ready  1 terminated  0      ready 20.
Before cycle  880:  terminated  0    blocked  1    running  1 terminated  0      ready 20.
Before cycle  881:  terminated  0    running  3    blocked  1 terminated  0      ready 20.
Before cycle  882:  terminated  0    running  2      ready  0 terminated  0      ready 20.
Before cycle  883:  terminated  0    running  1      ready  0 terminated  0      ready 20.
Before cycle  884:  terminated  0    blocked  2    running  2 terminated  0      ready 20.
Before cycle  885:  terminated  0    blocked  1    running  1 terminated  0      ready 20.
Before cycle  886:  terminated  0    running  1    blocked  1 terminated  0      ready 20.
Before cycle  887:  terminated  0    blocked  2    running 20 terminated  0      ready 20.
Before cycle  888:  terminated  0    blocked  1    running 19 terminated  0      ready 20.
Before cycle  889:  terminated  0    running  8      ready 18 terminated  0      ready 20.
Before cycle  890:  terminated  0    running  7      ready 18 terminated  0      ready 20.
Before cycle  891:  terminated  0    running  6      ready 18 terminated  0      ready 20.
Before cycle  892:  terminated  0    running  5      ready 18 terminated  0      ready 20.
Before cycle  893:  terminated  0    running  4      ready 18 terminated  0      ready 20.
Before cycle  894:  terminated  0    running  3      ready 18 terminated  0      ready 20.
Before cycle  895:  terminated  0    running  2      ready 18 terminated  0      ready 20.
Before cycle  896:  terminated  0    running  1      ready 18 terminated  0      ready 20.
Before cycle  897:  terminated  0    blocked  2    running 18 terminated  0      ready 20.
Before cycle  898:  terminated  0    blocked  1    running 17 terminated  0      ready 20.
Before cycle  899:  terminated  0    running  6      ready 16 terminated  0      ready 20.
Before cycle  900:  terminated  0    running  5      ready 16 terminated  0      ready 20.
Before cycle  901:  terminated  0    running  4      ready 16 terminated  0      ready 20.
Before cycle  902:  terminated  0    running  3      ready 16 terminated  0      ready 20.
Before cycle  903:  terminated  0    running  2      ready 16 terminated  0      ready 20.
Before cycle  904:  terminated  0    running  1      ready 16 terminated  0      ready 20.
Before cycle  905:  terminated  0    blocked  2    running 16 terminated  0      ready 20.
Before cycle  906:  terminated  0    blocked  1    running 15 terminated  0      ready 20.
Before cycle  907:  terminated  0    running  8      ready 14 terminated  0      ready 20.
Before cycle  908:  terminated  0    running  7      ready 14 terminated  0      ready 20.
Before cycle  909:  terminated  0    running  6      ready 14 terminated  0      ready 20.
Before cycle  910:  terminated  0    running  5      ready 14 terminated  0      ready 20.
Before cycle  911:  terminated  0    running  4      ready 14 terminated  0      ready 20.
Before cycle  912:  terminated  0    running  3      ready 14 terminated  0      ready 20.
Before cycle  913:  terminated  0    running  2      ready 14 terminated  0      ready 20.
Before cycle  914:  terminated  0    running  1      ready 14 terminated  0      ready 20.
Before cycle  915:  terminated  0    blocked  2    running 14 terminated  0      ready 20.
Before cycle  916:  terminated  0    blocked  1    running 13 terminated  0      ready 20.
Before cycle  917:  terminated  0    running  2      ready 12 terminated  0      ready 20.
Before cycle  918:  terminated  0    running  1      ready 12 terminated  0      ready 20.
Before cycle  919:  terminated  0    blocked  2    running 12 terminated  0      ready 20.
Before cycle  920:  terminated  0    blocked  1    running 11 terminated  0      ready 20.
Before cycle  921:  terminated  0    running  7      ready 10 terminated  0      ready 20.
Before cycle  922:  terminated  0    running  6      ready 10 terminated  0      ready 20.
Before cycle  923:  terminated  0    running  5      ready 10 terminated  0      ready 20.
Before cycle  924:  terminated  0    running  4      ready 10 terminated  0      ready 20.
Before cycle  925:  terminated  0    running  3      ready 10 terminated  0      ready 20.
Before cycle  926:  terminated  0    running  2      ready 10 terminated  0      ready 20.
Before cycle  927:  terminated  0    running  1      ready 10 terminated  0      ready 20.
Before cycle  928:  terminated  0    blocked  2    running 10 terminated  0      ready 20.
Before cycle  929:  terminated  0    blocked  1    running  9 terminated  0      ready 20.
Before cycle  930:  terminated  0    running  7      ready  8 terminated  0      ready 20.
Before cycle  931:  terminated  0    running  6      ready  8 terminated  0      ready 20.
Before cycle  932:  terminated  0    running  5      ready  8 terminated  0      ready 20.
Before cycle  933:  terminated  0    running  4      ready  8 terminated  0      ready 20.
Before cycle  934:  terminated  0    running  3      ready  8 terminated  0      ready 20.
Before cycle  935:  terminated  0    running  2      ready  8 terminated  0      ready 20.
Before cycle  936:  terminated  0    running  1      ready  8 terminated  0      ready 20.
Before cycle  937:  terminated  0    blocked  3    running  8 terminated  0      ready 20.
Before cycle  938:  terminated  0    blocked  2    running  7 terminated  0      ready 20.
Before cycle  939:  terminated  0    blocked  1    running  6 terminated  0      ready 20.
Before cycle  940:  terminated  0    running  9      ready  5 terminated  0      ready 20.
Before cycle  941:  terminated  0    running  8      ready  5 terminated  0      ready 20.
Before cycle  942:  terminated  0    running  7      ready  5 terminated  0      ready 20.
Before cycle  943:  terminated  0    running  6      ready  5 terminated  0      ready 20.
Before cycle  944:  terminated  0    running  5      ready  5 terminated  0      ready 20.
Before cycle  945:  terminated  0    running  4      ready  5 terminated  0      ready 20.
Before cycle  946:  terminated  0    running  3      ready  5 terminated  0      ready 20.
Before cycle  947:  terminated  0    running  2      ready  5 terminated  0      ready 20.
Before cycle  948:  terminated  0    running  1      ready  5 terminated  0      ready 20.
Before cycle  949:  terminated  0    blocked  2    running  5 terminated  0      ready 20.
Before cycle  950:  terminated  0    blocked  1    running  4 terminated  0      ready 20.
Before cycle  951:  terminated  0    running  3      ready  3 terminated  0      ready 20.
Before cycle  952:  terminated  0    running  2      ready  3 terminated  0      ready 20.
Before cycle  953:  terminated  0    running  1      ready  3 terminated  0      ready 20.
Before cycle  954:  terminated  0    blocked  1    running  3 terminated  0      ready 20.
Before cycle  955:  terminated  0    running  6      ready  2 terminated  0      ready 20.
Before cycle  956:  terminated  0    running  5      ready  2 terminated  0      ready 20.
Before cycle  957:  terminated  0    running  4      ready  2 terminated  0      ready 20.
Before cycle  958:  terminated  0    running  3      ready  2 terminated  0      ready 20.
Before cycle  959:  terminated  0 terminated  0    running  2 terminated  0      ready 20.
Before cycle  960:  terminated  0 terminated  0    running  1 terminated  0      ready 20.
Before cycle  961:  terminated  0 terminated  0    blocked  3 terminated  0    running 20.
Before cycle  962:  terminated  0 terminated  0    blocked  2 terminated  0    running 19.
Before cycle  963:  terminated  0 terminated  0    blocked  1 terminated  0    running 18.
Before cycle  964:  terminated  0 terminated  0    running 15 terminated  0      ready 17.
Before cycle  965:  terminated  0 terminated  0    running 14 terminated  0      ready 17.
Before cycle  966:  terminated  0 terminated  0    running 13 terminated  0      ready 17.
Before cycle  967:  terminated  0 terminated  0    running 12 terminated  0      ready 17.
Before cycle  968:  terminated  0 terminated  0    running 11 terminated  0      ready 17.
Before cycle  969:  terminated  0 terminated  0    running 10 terminated  0      ready 17.
Before cycle  970:  terminated  0 terminated  0    running  9 terminated  0      ready 17.
Before cycle  971:  terminated  0 terminated  0    running  8 terminated  0      ready 17.
Before cycle  972:  terminated  0 terminated  0    running  7 terminated  0      ready 17.
Before cycle  973:  terminated  0 terminated  0    running  6 terminated  0      ready 17.
Before cycle  974:  terminated  0 terminated  0    running  5 terminated  0      ready 17.
Before cycle  975:  terminated  0 terminated  0    running  4 terminated  0      ready 17.
Before cycle  976:  terminated  0 terminated  0    running  3 terminated  0      ready 17.
Before cycle  977:  terminated  0 terminated  0    running  2 terminated  0      ready 17.
Before cycle  978:  terminated  0 terminated  0    running  1 terminated  0      ready 17.
Before cycle  979:  terminated  0 terminated  0    blocked  3 terminated  0    running 17.
Before cycle  980:  terminated  0 terminated  0    blocked  2 terminated  0    running 16.
Before cycle  981:  terminated  0 terminated  0    blocked  1 terminated  0    running 15.
Before cycle  982:  terminated  0 terminated  0    running  8 terminated  0      ready 14.
Before cycle  983:  terminated  0 terminated  0    running  7 terminated  0      ready 14.
Before cycle  984:  terminated  0 terminated  0    running  6 terminated  0      ready 14.
Before cycle  985:  terminated  0 terminated  0    running  5 terminated  0      ready 14.
Before cycle  986:  terminated  0 terminated  0    running  4 terminated  0      ready 14.
Before cycle  987:  terminated  0 terminated  0    running  3 terminated  0      ready 14.
Before cycle  988:  terminated  0 terminated  0    running  2 terminated  0      ready 14.
Before cycle  989:  terminated  0 terminated  0    running  1 terminated  0      ready 14.
Before cycle  990:  terminated  0 terminated  0    blocked  2 terminated  0    running 14.
Before cycle  991:  terminated  0 terminated  0    blocked  1 terminated  0    running 13.
Before cycle  992:  terminated  0 terminated  0    running 12 terminated  0      ready 12.
Before cycle  993:  terminated  0 terminated  0    running 11 terminated  0      ready 12.
Before cycle  994:  terminated  0 terminated  0    running 10 terminated  0      ready 12.
Before cycle  995:  terminated  0 terminated  0    running  9 terminated  0      ready 12.
Before cycle  996:  terminated  0 terminated  0    running  8 terminated  0      ready 12.
Before cycle  997:  terminated  0 terminated  0    running  7 terminated  0      ready 12.
Before cycle  998:  terminated  0 terminated  0    running  6 terminated  0      ready 12.
Before cycle  999:  terminated  0 terminated  0    running  5 terminated  0      ready 12.
Before cycle 1000:  terminated  0 terminated  0    running  4 terminated  0      ready 12.
Before cycle 1001:  terminated  0 terminated  0    running  3 terminated  0      ready 12.
Before cycle 1002:  terminated  0 terminated  0    running  2 terminated  0      ready 12.
Before cycle 1003:  terminated  0 terminated  0    running  1 terminated  0      ready 12.
Before cycle 1004:  terminated  0 terminated  0    blocked  2 terminated  0    running 12.
Before cycle 1005:  terminated  0 terminated  0    blocked  1 terminated  0    running 11.
Before cycle 1006:  terminated  0 terminated  0    running 18 terminated  0      ready 10.
Before cycle 1007:  terminated  0 terminated  0    running 17 terminated  0      ready 10.
Before cycle 1008:  terminated  0 terminated  0    running 16 terminated  0      ready 10.
Before cycle 1009:  terminated  0 terminated  0    running 15 terminated  0      ready 10.
Before cycle 1010:  terminated  0 terminated  0    running 14 terminated  0      ready 10.
Before cycle 1011:  terminated  0 terminated  0    running 13 terminated  0      ready 10.
Before cycle 1012:  terminated  0 terminated  0    running 12 terminated  0      ready 10.
Before cycle 1013:  terminated  0 terminated  0    running 11 terminated  0      ready 10.
Before cycle 1014:  terminated  0 terminated  0    running 10 terminated  0      ready 10.
Before cycle 1015:  terminated  0 terminated  0    running  9 terminated  0      ready 10.
Before cycle 1016:  terminated  0 terminated  0    running  8 terminated  0      ready 10.
Before cycle 1017:  terminated  0 terminated  0    running  7 terminated  0      ready 10.
Before cycle 1018:  terminated  0 terminated  0    running  6 terminated  0      ready 10.
Before cycle 1019:  terminated  0 terminated  0    running  5 terminated  0      ready 10.
Before cycle 1020:  terminated  0 terminated  0    running  4 terminated  0      ready 10.
Before cycle 1021:  terminated  0 terminated  0    running  3 terminated  0      ready 10.
Before cycle 1022:  terminated  0 terminated  0    running  2 terminated  0      ready 10.
Before cycle 1023:  terminated  0 terminated  0    running  1 terminated  0      ready 10.
Before cycle 1024:  terminated  0 terminated  0    blocked  3 terminated  0    running 10.
Before cycle 1025:  terminated  0 terminated  0    blocked  2 terminated  0    running  9.
Before cycle 1026:  terminated  0 terminated  0    blocked  1 terminated  0    running  8.
Before cycle 1027:  terminated  0 terminated  0    running 15 terminated  0      ready  7.
Before cycle 1028:  terminated  0 terminated  0    running 14 terminated  0      ready  7.
Before cycle 1029:  terminated  0 terminated  0    running 13 terminated  0      ready  7.
Before cycle 1030:  terminated  0 terminated  0    running 12 terminated  0      ready  7.
Before cycle 1031:  terminated  0 terminated  0    running 11 terminated  0      ready  7.
Before cycle 1032:  terminated  0 terminated  0    running 10 terminated  0      ready  7.
Before cycle 1033:  terminated  0 terminated  0    running  9 terminated  0      ready  7.
Before cycle 1034:  terminated  0 terminated  0    running  8 terminated  0      ready  7.
Before cycle 1035:  terminated  0 terminated  0    running  7 terminated  0      ready  7.
Before cycle 1036:  terminated  0 terminated  0    running  6 terminated  0      ready  7.
Before cycle 1037:  terminated  0 terminated  0    running  5 terminated  0      ready  7.
Before cycle 1038:  terminated  0 terminated  0    running  4 terminated  0      ready  7.
Before cycle 1039:  terminated  0 terminated  0    running  3 terminated  0      ready  7.
Before cycle 1040:  terminated  0 terminated  0    running  2 terminated  0      ready  7.
Before cycle 1041:  terminated  0 terminated  0    running  1 terminated  0      ready  7.
Before cycle 1042:  terminated  0 terminated  0    blocked  3 terminated  0    running  7.
Before cycle 1043:  terminated  0 terminated  0    blocked  2 terminated  0    running  6.
Before cycle 1044:  terminated  0 terminated  0    blocked  1 terminated  0    running  5.
Before cycle 1045:  terminated  0 terminated  0    running 19 terminated  0      ready  4.
Before cycle 1046:  terminated  0 terminated  0    running 18 terminated  0      ready  4.
Before cycle 1047:  terminated  0 terminated  0    running 17 terminated  0      ready  4.
Before cycle 1048:  terminated  0 terminated  0    running 16 terminated  0      ready  4.
Before cycle 1049:  terminated  0 terminated  0    running 15 terminated  0      ready  4.
Before cycle 1050:  terminated  0 terminated  0    running 14 terminated  0      ready  4.
Before cycle 1051:  terminated  0 terminated  0    running 13 terminated  0      ready  4.
Before cycle 1052:  terminated  0 terminated  0    running 12 terminated  0      ready  4.
Before cycle 1053:  terminated  0 terminated  0    running 11 terminated  0      ready  4.
Before cycle 1054:  terminated  0 terminated  0    running 10 terminated  0      ready  4.
Before cycle 1055:  terminated  0 terminated  0    running  9 terminated  0      ready  4.
Before cycle 1056:  terminated  0 terminated  0    running  8 terminated  0      ready  4.
Before cycle 1057:  terminated  0 terminated  0    running  7 terminated  0      ready  4.
Before cycle 1058:  terminated  0 terminated  0    running  6 terminated  0      ready  4.
Before cycle 1059:  terminated  0 terminated  0    running  5 terminated  0      ready  4.
Before cycle 1060:  terminated  0 terminated  0    running  4 terminated  0      ready  4.
Before cycle 1061:  terminated  0 terminated  0    running  3 terminated  0      ready  4.
Before cycle 1062:  terminated  0 terminated  0    running  2 terminated  0      ready  4.
Before cycle 1063:  terminated  0 terminated  0    running  1 terminated  0      ready  4.
Before cycle 1064:  terminated  0 terminated  0    blocked  3 terminated  0    running  4.
Before cycle 1065:  terminated  0 terminated  0    blocked  2 terminated  0    running  3.
Before cycle 1066:  terminated  0 terminated  0    blocked  1 terminated  0    running  2.
Before cycle 1067:  terminated  0 terminated  0    running  2 terminated  0      ready  1.
Before cycle 1068:  terminated  0 terminated  0    running  1 terminated  0      ready  1.
Before cycle 1069:  terminated  0 terminated  0    blocked  2 terminated  0    running  1.
Before cycle 1070:  terminated  0 terminated  0    blocked  1 terminated  0    blocked  2.
Before cycle 1071:  terminated  0 terminated  0    running  3 terminated  0    blocked  1.
Before cycle 1072:  terminated  0 terminated  0    running  2 terminated  0      ready  0.
Before cycle 1073:  terminated  0 terminated  0    running  1 terminated  0      ready  0.
Before cycle 1074:  terminated  0 terminated  0    blocked  1 terminated  0    running 40.
Before cycle 1075:  terminated  0 terminated  0    running 17 terminated  0      ready 39.
Before cycle 1076:  terminated  0 terminated  0    running 16 terminated  0      ready 39.
Before cycle 1077:  terminated  0 terminated  0    running 15 terminated  0      ready 39.
Before cycle 1078:  terminated  0 terminated  0    running 14 terminated  0      ready 39.
Before cycle 1079:  terminated  0 terminated  0    running 13 terminated  0      ready 39.
Before cycle 1080:  terminated  0 terminated  0    running 12 terminated  0      ready 39.
Before cycle 1081:  terminated  0 terminated  0    running 11 terminated  0      ready 39.
Before cycle 1082:  terminated  0 terminated  0    running 10 terminated  0      ready 39.
Before cycle 1083:  terminated  0 terminated  0    running  9 terminated  0      ready 39.
Before cycle 1084:  terminated  0 terminated  0    running  8 terminated  0      ready 39.
Before cycle 1085:  terminated  0 terminated  0    running  7 terminated  0      ready 39.
Before cycle 1086:  terminated  0 terminated  0    running  6 terminated  0      ready 39.
Before cycle 1087:  terminated  0 terminated  0    running  5 terminated  0      ready 39.
Before cycle 1088:  terminated  0 terminated  0    running  4 terminated  0      ready 39.
Before cycle 1089:  terminated  0 terminated  0    running  3 terminated  0      ready 39.
Before cycle 1090:  terminated  0 terminated  0    running  2 terminated  0      ready 39.
Before cycle 1091:  terminated  0 terminated  0    running  1 terminated  0      ready 39.
Before cycle 1092:  terminated  0 terminated  0    blocked  2 terminated  0    running 39.
Before cycle 1093:  terminated  0 terminated  0    blocked  1 terminated  0    running 38.
Before cycle 1094:  terminated  0 terminated  0    running 19 terminated  0      ready 37.
Before cycle 1095:  terminated  0 terminated  0    running 18 terminated  0      ready 37.
Before cycle 1096:  terminated  0 terminated  0    running 17 terminated  0      ready 37.
Before cycle 1097:  terminated  0 terminated  0    running 16 terminated  0      ready 37.
Before cycle 1098:  terminated  0 terminated  0    running 15 terminated  0      ready 37.
Before cycle 1099:  terminated  0 terminated  0    running 14 terminated  0      ready 37.
Before cycle 1100:  terminated  0 terminated  0    running 13 terminated  0      ready 37.
Before cycle 1101:  terminated  0 terminated  0    running 12 terminated  0      ready 37.
Before cycle 1102:  terminated  0 terminated  0    running 11 terminated  0      ready 37.
Before cycle 1103:  terminated  0 terminated  0    running 10 terminated  0      ready 37.
Before cycle 1104:  terminated  0 terminated  0    running  9 terminated  0      ready 37.
Before cycle 1105:  terminated  0 terminated  0    running  8 terminated  0      ready 37.
Before cycle 1106:  terminated  0 terminated  0    running  7 terminated  0      ready 37.
Before cycle 1107:  terminated  0 terminated  0    running  6 terminated  0      ready 37.
Before cycle 1108:  terminated  0 terminated  0    running  5 terminated  0      ready 37.
Before cycle 1109:  terminated  0 terminated  0    running  4 terminated  0      ready 37.
Before cycle 1110:  terminated  0 terminated  0    running  3 terminated  0      ready 37.
Before cycle 1111:  terminated  0 terminated  0    running  2 terminated  0      ready 37.
Before cycle 1112:  terminated  0 terminated  0    running  1 terminated  0      ready 37.
Before cycle 1113:  terminated  0 terminated  0    blocked  2 terminated  0    running 37.
Before cycle 1114:  terminated  0 terminated  0    blocked  1 terminated  0    running 36.
Before cycle 1115:  terminated  0 terminated  0    running 19 terminated  0      ready 35.
Before cycle 1116:  terminated  0 terminated  0    running 18 terminated  0      ready 35.
Before cycle 1117:  terminated  0 terminated  0    running 17 terminated  0      ready 35.
Before cycle 1118:  terminated  0 terminated  0    running 16 terminated  0      ready 35.
Before cycle 1119:  terminated  0 terminated  0    running 15 terminated  0      ready 35.
Before cycle 1120:  terminated  0 terminated  0    running 14 terminated  0      ready 35.
Before cycle 1121:  terminated  0 terminated  0    running 13 terminated  0      ready 35.
Before cycle 1122:  terminated  0 terminated  0    running 12 terminated  0      ready 35.
Before cycle 1123:  terminated  0 terminated  0    running 11 terminated  0      ready 35.
Before cycle 1124:  terminated  0 terminated  0    running 10 terminated  0      ready 35.
Before cycle 1125:  terminated  0 terminated  0    running  9 terminated  0      ready 35.
Before cycle 1126:  terminated  0 terminated  0    running  8 terminated  0      ready 35.
Before cycle 1127:  terminated  0 terminated  0    running  7 terminated  0      ready 35.
Before cycle 1128:  terminated  0 terminated  0    running  6 terminated  0      ready 35.
Before cycle 1129:  terminated  0 terminated  0    running  5 terminated  0      ready 35.
Before cycle 1130:  terminated  0 terminated  0    running  4 terminated  0      ready 35.
Before cycle 1131:  terminated  0 terminated  0    running  3 terminated  0      ready 35.
Before cycle 1132:  terminated  0 terminated  0    running  2 terminated  0      ready 35.
Before cycle 1133:  terminated  0 terminated  0    running  1 terminated  0      ready 35.
Before cycle 1134:  terminated  0 terminated  0    blocked  1 terminated  0    running 35.
Before cycle 1135:  terminated  0 terminated  0    running 11 terminated  0      ready 34.
Before cycle 1136:  terminated  0 terminated  0    running 10 terminated  0      ready 34.
Before cycle 1137:  terminated  0 terminated  0    running  9 terminated  0      ready 34.
Before cycle 1138:  terminated  0 terminated  0    running  8 terminated  0      ready 34.
Before cycle 1139:  terminated  0 terminated  0    running  7 terminated  0      ready 34.
Before cycle 1140:  terminated  0 terminated  0    running  6 terminated  0      ready 34.
Before cycle 1141:  terminated  0 terminated  0    running  5 terminated  0      ready 34.
Before cycle 1142:  terminated  0 terminated  0    running  4 terminated  0      ready 34.
Before cycle 1143:  terminated  0 terminated  0    running  3 terminated  0      ready 34.
Before cycle 1144:  terminated  0 terminated  0    running  2 terminated  0      ready 34.
Before cycle 1145:  terminated  0 terminated  0    running  1 terminated  0      ready 34.
Before cycle 1146:  terminated  0 terminated  0    blocked  1 terminated  0    running 34.
